geom,temp_mes
POINT (127.7391156852814 45.441691466454365),17.0
POINT (128.29571313924777 45.441691466454365),16.1
POINT (128.85231059321418 45.441691466454365),15.6
POINT (129.40890804718052 45.441691466454365),15.8
POINT (129.96550550114694 45.441691466454365),16.6
POINT (130.5221029551133 45.441691466454365),16.8
POINT (131.07870040907963 45.441691466454365),15.9
POINT (131.635297863046 45.441691466454365),14.6
POINT (132.19189531701235 45.441691466454365),14.5
POINT (133.86168767891147 45.441691466454365),14.4
POINT (134.41828513287783 45.441691466454365),14.4
POINT (134.97488258684422 45.441691466454365),14.7
POINT (139.42766221857516 45.441691466454365),11.4
POINT (139.98425967254153 45.441691466454365),12.3
POINT (140.5408571265079 45.441691466454365),12.8
POINT (141.09745458047428 45.441691466454365),12.8
POINT (141.65405203444064 45.441691466454365),12.3
POINT (142.210649488407 45.441691466454365),12.2
POINT (142.7672469423734 45.441691466454365),10.8
POINT (143.32384439633975 45.441691466454365),11.0
POINT (143.8804418503061 45.441691466454365),13.6
POINT (153.89919602170073 45.441691466454365),13.8
POINT (154.4557934756671 45.441691466454365),14.0
POINT (155.01239092963345 45.441691466454365),12.3
POINT (155.56898838359984 45.441691466454365),10.2
POINT (156.1255858375662 45.441691466454365),10.4
POINT (156.68218329153257 45.441691466454365),12.5
POINT (-136.08807749477694 44.74011088229478),13.4
POINT (-135.53148004081058 44.74011088229478),12.0
POINT (-134.97488258684422 44.74011088229478),12.4
POINT (-134.41828513287783 44.74011088229478),14.6
POINT (-133.86168767891147 44.74011088229478),15.7
POINT (-133.3050902249451 44.74011088229478),13.9
POINT (-132.74849277097871 44.74011088229478),6.6
POINT (-132.19189531701235 44.74011088229478),-1.1
POINT (-131.635297863046 44.74011088229478),5.5
POINT (-131.07870040907963 44.74011088229478),11.4
POINT (-130.5221029551133 44.74011088229478),13.8
POINT (-129.96550550114694 44.74011088229478),15.7
POINT (-129.40890804718052 44.74011088229478),12.1
POINT (-128.85231059321418 44.74011088229478),10.2
POINT (-128.29571313924777 44.74011088229478),9.6
POINT (-127.7391156852814 44.74011088229478),11.9
POINT (-127.18251823131504 44.74011088229478),12.9
POINT (-126.6259207773487 44.74011088229478),15.6
POINT (-126.06932332338232 44.74011088229478),13.7
POINT (-125.51272586941596 44.74011088229478),10.6
POINT (-124.95612841544958 44.74011088229478),9.2
POINT (-124.39953096148322 44.74011088229478),11.2
POINT (-123.84293350751686 44.74011088229478),13.2
POINT (-123.2863360535505 44.74011088229478),19.2
POINT (-122.72973859958414 44.74011088229478),16.6
POINT (-122.17314114561775 44.74011088229478),13.2
POINT (-121.61654369165136 44.74011088229478),12.4
POINT (-121.059946237685 44.74011088229478),11.2
POINT (-120.50334878371864 44.74011088229478),8.4
POINT (-119.94675132975229 44.74011088229478),6.8
POINT (-119.39015387578591 44.74011088229478),4.2
POINT (-118.83355642181954 44.74011088229478),0.7
POINT (-118.27695896785318 44.74011088229478),1.6
POINT (-117.72036151388681 44.74011088229478),4.9
POINT (-117.16376405992045 44.74011088229478),2.3
POINT (-116.60716660595409 44.74011088229478),5.1
POINT (-116.0505691519877 44.74011088229478),8.8
POINT (-115.49397169802134 44.74011088229478),10.3
POINT (-114.93737424405495 44.74011088229478),9.8
POINT (-114.38077679008859 44.74011088229478),10.2
POINT (-113.82417933612223 44.74011088229478),11.1
POINT (-113.26758188215587 44.74011088229478),11.8
POINT (-112.7109844281895 44.74011088229478),12.2
POINT (-112.15438697422313 44.74011088229478),12.6
POINT (-111.59778952025675 44.74011088229478),12.8
POINT (-111.0411920662904 44.74011088229478),13.3
POINT (-110.48459461232405 44.74011088229478),13.5
POINT (-109.92799715835766 44.74011088229478),13.8
POINT (-109.37139970439128 44.74011088229478),13.9
POINT (-108.81480225042492 44.74011088229478),13.9
POINT (-108.25820479645854 44.74011088229478),14.1
POINT (-107.70160734249218 44.74011088229478),13.8
POINT (-107.14500988852582 44.74011088229478),14.3
POINT (-106.58841243455946 44.74011088229478),14.5
POINT (-106.0318149805931 44.74011088229478),14.8
POINT (-105.47521752662671 44.74011088229478),14.8
POINT (-104.91862007266035 44.74011088229478),14.6
POINT (-104.362022618694 44.74011088229478),14.1
POINT (-103.80542516472764 44.74011088229478),13.7
POINT (-103.24882771076123 44.74011088229478),13.3
POINT (-102.69223025679487 44.74011088229478),13.2
POINT (-102.1356328028285 44.74011088229478),13.1
POINT (-101.57903534886213 44.74011088229478),13.4
POINT (-101.02243789489576 44.74011088229478),13.7
POINT (-100.4658404409294 44.74011088229478),14.1
POINT (-99.90924298696305 44.74011088229478),14.7
POINT (-99.35264553299668 44.74011088229478),14.9
POINT (-98.7960480790303 44.74011088229478),15.0
POINT (-98.23945062506394 44.74011088229478),15.1
POINT (-97.68285317109758 44.74011088229478),15.2
POINT (-97.1262557171312 44.74011088229478),15.2
POINT (-96.56965826316483 44.74011088229478),15.0
POINT (-96.01306080919846 44.74011088229478),14.6
POINT (-95.45646335523209 44.74011088229478),14.2
POINT (-94.89986590126573 44.74011088229478),13.9
POINT (-94.34326844729935 44.74011088229478),13.9
POINT (-93.78667099333298 44.74011088229478),14.0
POINT (-93.23007353936664 44.74011088229478),13.8
POINT (-92.67347608540025 44.74011088229478),13.7
POINT (-92.11687863143388 44.74011088229478),13.7
POINT (-91.56028117746753 44.74011088229478),13.1
POINT (-91.00368372350115 44.74011088229478),11.3
POINT (-90.44708626953478 44.74011088229478),9.6
POINT (-89.89048881556842 44.74011088229478),10.3
POINT (-89.33389136160206 44.74011088229478),11.8
POINT (-88.77729390763568 44.74011088229478),14.8
POINT (-88.2206964536693 44.74011088229478),15.4
POINT (-87.66409899970294 44.74011088229478),15.5
POINT (-87.10750154573657 44.74011088229478),15.1
POINT (-86.5509040917702 44.74011088229478),15.6
POINT (-85.99430663780383 44.74011088229478),16.4
POINT (-85.43770918383746 44.74011088229478),16.7
POINT (-84.8811117298711 44.74011088229478),16.7
POINT (-84.32451427590473 44.74011088229478),16.6
POINT (-9.740455444411436 44.74011088229478),19.0
POINT (-9.18385799044507 44.74011088229478),18.5
POINT (-8.627260536478701 44.74011088229478),18.8
POINT (-8.070663082512334 44.74011088229478),20.1
POINT (-7.514065628545966 44.74011088229478),20.1
POINT (-6.957468174579598 44.74011088229478),19.9
POINT (-6.400870720613231 44.74011088229478),19.9
POINT (-5.844273266646864 44.74011088229478),19.0
POINT (-5.2876758126804955 44.74011088229478),17.9
POINT (-4.731078358714127 44.74011088229478),15.7
POINT (-4.174480904747759 44.74011088229478),14.8
POINT (-3.6178834507813913 44.74011088229478),11.6
POINT (-3.0612859968150237 44.74011088229478),12.0
POINT (-2.5046885428486556 44.74011088229478),15.0
POINT (-1.9480910888822875 44.74011088229478),18.4
POINT (6.957468174579598 44.74011088229478),19.3
POINT (7.514065628545966 44.74011088229478),19.4
POINT (8.070663082512334 44.74011088229478),18.9
POINT (8.627260536478701 44.74011088229478),18.4
POINT (9.740455444411436 44.74011088229478),16.2
POINT (10.297052898377807 44.74011088229478),15.6
POINT (10.853650352344173 44.74011088229478),16.2
POINT (11.410247806310544 44.74011088229478),16.6
POINT (11.966845260276909 44.74011088229478),17.3
POINT (12.523442714243279 44.74011088229478),16.9
POINT (14.74983253010875 44.74011088229478),18.1
POINT (15.306429984075116 44.74011088229478),16.8
POINT (15.863027438041485 44.74011088229478),16.1
POINT (16.419624892007853 44.74011088229478),15.8
POINT (16.97622234597422 44.74011088229478),16.7
POINT (24.211989247537 44.74011088229478),13.3
POINT (24.76858670150337 44.74011088229478),10.9
POINT (25.32518415546974 44.74011088229478),9.5
POINT (25.881781609436107 44.74011088229478),13.8
POINT (26.99497651736884 44.74011088229478),15.8
POINT (27.551573971335216 44.74011088229478),15.8
POINT (28.108171425301578 44.74011088229478),15.8
POINT (28.664768879267942 44.74011088229478),15.7
POINT (29.777963787200683 44.74011088229478),18.2
POINT (30.334561241167044 44.74011088229478),17.8
POINT (30.89115869513342 44.74011088229478),14.9
POINT (31.447756149099785 44.74011088229478),12.4
POINT (32.00435360306615 44.74011088229478),11.2
POINT (32.56095105703252 44.74011088229478),9.2
POINT (33.117548510998894 44.74011088229478),8.8
POINT (33.67414596496526 44.74011088229478),11.3
POINT (34.23074341893163 44.74011088229478),14.4
POINT (34.787340872897985 44.74011088229478),11.5
POINT (35.34393832686437 44.74011088229478),8.9
POINT (35.90053578083073 44.74011088229478),9.3
POINT (36.4571332347971 44.74011088229478),10.3
POINT (37.01373068876347 44.74011088229478),11.4
POINT (37.570328142729835 44.74011088229478),9.8
POINT (38.1269255966962 44.74011088229478),5.7
POINT (38.68352305066257 44.74011088229478),12.1
POINT (39.24012050462894 44.74011088229478),16.6
POINT (39.7967179585953 44.74011088229478),18.2
POINT (40.35331541256168 44.74011088229478),16.4
POINT (40.90991286652804 44.74011088229478),13.7
POINT (41.46651032049441 44.74011088229478),13.3
POINT (42.023107774460776 44.74011088229478),14.0
POINT (42.57970522842714 44.74011088229478),15.0
POINT (43.13630268239351 44.74011088229478),15.3
POINT (43.692900136359874 44.74011088229478),16.0
POINT (44.24949759032624 44.74011088229478),15.4
POINT (44.80609504429262 44.74011088229478),15.8
POINT (45.36269249825898 44.74011088229478),15.1
POINT (45.91928995222534 44.74011088229478),15.3
POINT (46.47588740619172 44.74011088229478),17.4
POINT (47.032484860158085 44.74011088229478),16.7
POINT (47.589082314124454 44.74011088229478),14.7
POINT (48.14567976809082 44.74011088229478),12.3
POINT (48.70227722205719 44.74011088229478),10.9
POINT (49.25887467602355 44.74011088229478),10.5
POINT (49.815472129989935 44.74011088229478),8.2
POINT (50.37206958395629 44.74011088229478),11.9
POINT (50.92866703792266 44.74011088229478),11.7
POINT (51.485264491889026 44.74011088229478),10.0
POINT (52.04186194585541 44.74011088229478),8.0
POINT (52.59845939982176 44.74011088229478),8.5
POINT (53.15505685378814 44.74011088229478),10.3
POINT (53.7116543077545 44.74011088229478),7.8
POINT (54.26825176172086 44.74011088229478),5.5
POINT (54.82484921568724 44.74011088229478),14.7
POINT (55.38144666965361 44.74011088229478),17.4
POINT (55.938044123619974 44.74011088229478),17.9
POINT (59.83422630138455 44.74011088229478),20.0
POINT (60.39082375535091 44.74011088229478),19.9
POINT (60.947421209317284 44.74011088229478),19.9
POINT (61.50401866328366 44.74011088229478),18.5
POINT (62.06061611725002 44.74011088229478),11.5
POINT (62.61721357121638 44.74011088229478),9.8
POINT (63.17381102518276 44.74011088229478),11.1
POINT (63.73040847914911 44.74011088229478),11.0
POINT (64.2870059331155 44.74011088229478),10.6
POINT (64.84360338708186 44.74011088229478),11.7
POINT (65.40020084104823 44.74011088229478),11.3
POINT (65.9567982950146 44.74011088229478),14.7
POINT (66.51339574898097 44.74011088229478),19.0
POINT (67.06999320294732 44.74011088229478),21.5
POINT (67.6265906569137 44.74011088229478),21.8
POINT (68.18318811088008 44.74011088229478),21.8
POINT (68.73978556484644 44.74011088229478),21.8
POINT (69.29638301881279 44.74011088229478),22.2
POINT (69.85298047277918 44.74011088229478),21.8
POINT (70.40957792674553 44.74011088229478),21.9
POINT (70.9661753807119 44.74011088229478),22.1
POINT (71.52277283467826 44.74011088229478),22.5
POINT (72.07937028864464 44.74011088229478),22.8
POINT (72.635967742611 44.74011088229478),23.0
POINT (73.19256519657738 44.74011088229478),23.1
POINT (73.74916265054375 44.74011088229478),23.1
POINT (74.30576010451011 44.74011088229478),23.4
POINT (74.86235755847649 44.74011088229478),23.3
POINT (75.41895501244285 44.74011088229478),22.3
POINT (75.9755524664092 44.74011088229478),21.3
POINT (76.53214992037559 44.74011088229478),21.3
POINT (77.08874737434196 44.74011088229478),19.5
POINT (77.64534482830832 44.74011088229478),15.8
POINT (78.20194228227469 44.74011088229478),11.3
POINT (78.75853973624106 44.74011088229478),6.4
POINT (79.31513719020742 44.74011088229478),0.7
POINT (79.87173464417378 44.74011088229478),-6.0
POINT (80.42833209814016 44.74011088229478),-8.1
POINT (80.98492955210652 44.74011088229478),-9.4
POINT (81.5415270060729 44.74011088229478),-10.9
POINT (82.09812446003926 44.74011088229478),-11.9
POINT (82.65472191400563 44.74011088229478),-11.7
POINT (83.21131936797201 44.74011088229478),-11.0
POINT (83.76791682193837 44.74011088229478),-6.9
POINT (84.32451427590473 44.74011088229478),-4.2
POINT (84.8811117298711 44.74011088229478),-1.4
POINT (85.43770918383746 44.74011088229478),0.2
POINT (85.99430663780383 44.74011088229478),5.6
POINT (86.5509040917702 44.74011088229478),7.3
POINT (87.10750154573657 44.74011088229478),9.6
POINT (87.66409899970294 44.74011088229478),12.2
POINT (88.2206964536693 44.74011088229478),13.7
POINT (88.77729390763568 44.74011088229478),14.8
POINT (89.33389136160206 44.74011088229478),17.2
POINT (89.89048881556842 44.74011088229478),17.5
POINT (90.44708626953478 44.74011088229478),17.6
POINT (91.00368372350115 44.74011088229478),17.5
POINT (91.56028117746753 44.74011088229478),17.3
POINT (92.11687863143388 44.74011088229478),17.0
POINT (92.67347608540025 44.74011088229478),16.3
POINT (93.23007353936664 44.74011088229478),13.4
POINT (93.78667099333298 44.74011088229478),12.2
POINT (94.34326844729935 44.74011088229478),8.0
POINT (94.89986590126573 44.74011088229478),5.2
POINT (95.45646335523209 44.74011088229478),-5.4
POINT (96.01306080919846 44.74011088229478),-11.6
POINT (96.56965826316483 44.74011088229478),-9.9
POINT (97.1262557171312 44.74011088229478),-9.6
POINT (97.68285317109758 44.74011088229478),-9.0
POINT (98.23945062506394 44.74011088229478),-7.6
POINT (98.7960480790303 44.74011088229478),-6.3
POINT (99.35264553299668 44.74011088229478),-3.5
POINT (99.90924298696305 44.74011088229478),-3.6
POINT (100.4658404409294 44.74011088229478),-3.1
POINT (101.02243789489576 44.74011088229478),-8.0
POINT (101.57903534886213 44.74011088229478),-9.0
POINT (102.1356328028285 44.74011088229478),-4.3
POINT (102.69223025679487 44.74011088229478),0.6
POINT (103.24882771076123 44.74011088229478),4.5
POINT (103.80542516472764 44.74011088229478),5.6
POINT (104.362022618694 44.74011088229478),6.3
POINT (104.91862007266035 44.74011088229478),7.1
POINT (105.47521752662671 44.74011088229478),8.1
POINT (106.0318149805931 44.74011088229478),9.1
POINT (106.58841243455946 44.74011088229478),8.0
POINT (107.14500988852582 44.74011088229478),2.6
POINT (107.70160734249218 44.74011088229478),3.2
POINT (108.25820479645854 44.74011088229478),0.0
POINT (108.81480225042492 44.74011088229478),-0.8
POINT (109.37139970439128 44.74011088229478),-5.1
POINT (109.92799715835766 44.74011088229478),-5.4
POINT (110.48459461232405 44.74011088229478),-1.8
POINT (111.0411920662904 44.74011088229478),-0.9
POINT (111.59778952025675 44.74011088229478),-1.0
POINT (112.15438697422313 44.74011088229478),-2.1
POINT (112.7109844281895 44.74011088229478),-4.6
POINT (113.26758188215587 44.74011088229478),-2.8
POINT (113.82417933612223 44.74011088229478),1.5
POINT (114.38077679008859 44.74011088229478),1.3
POINT (114.93737424405495 44.74011088229478),-0.1
POINT (115.49397169802134 44.74011088229478),3.6
POINT (116.0505691519877 44.74011088229478),4.1
POINT (116.60716660595409 44.74011088229478),7.7
POINT (117.16376405992045 44.74011088229478),9.2
POINT (117.72036151388681 44.74011088229478),9.2
POINT (118.27695896785318 44.74011088229478),8.6
POINT (118.83355642181954 44.74011088229478),8.0
POINT (119.39015387578591 44.74011088229478),7.5
POINT (119.94675132975229 44.74011088229478),7.0
POINT (120.50334878371864 44.74011088229478),7.6
POINT (121.059946237685 44.74011088229478),8.6
POINT (121.61654369165136 44.74011088229478),8.2
POINT (122.17314114561775 44.74011088229478),10.3
POINT (122.72973859958414 44.74011088229478),13.3
POINT (123.2863360535505 44.74011088229478),11.7
POINT (123.84293350751686 44.74011088229478),8.3
POINT (124.39953096148322 44.74011088229478),11.1
POINT (124.95612841544958 44.74011088229478),12.0
POINT (125.51272586941596 44.74011088229478),9.3
POINT (126.06932332338232 44.74011088229478),7.5
POINT (126.6259207773487 44.74011088229478),8.3
POINT (127.18251823131504 44.74011088229478),14.8
POINT (127.7391156852814 44.74011088229478),16.3
POINT (128.29571313924777 44.74011088229478),15.8
